Algorithm,Operation,intits,maxBytes,maxHeap,extHeap,maxStack
BIKE-L1,keygen,3529906,99944,7868,52,92024
BIKE-L1,encaps,2568587,35592,9473,79,26040
BIKE-L1,decaps,2451239,84464,9505,87,74872
BIKE-L3,keygen,5903473,193704,14292,44,179368
BIKE-L3,encaps,2890000,68120,17439,65,50616
BIKE-L3,decaps,2383283,162752,17471,73,145208
BIKE-L5,keygen,11329608,507608,22720,48,484840
BIKE-L5,encaps,3580588,123256,27906,78,95272
BIKE-L5,decaps,2447405,306144,27938,86,278120
Classic-McEliece-348864,keygen,753011448,2523336,268676,44,2254616
Classic-McEliece-348864,encaps,2353194,277312,273404,84,3824
Classic-McEliece-348864,decaps,2418580,312096,268868,68,43160
Classic-McEliece-348864f,keygen,353355447,2523336,268676,44,2254616
Classic-McEliece-348864f,encaps,2353407,277312,273404,84,3824
Classic-McEliece-348864f,decaps,2418793,312096,268868,68,43160
Classic-McEliece-460896,keygen,1349091444,2750016,538832,32,2211152
Classic-McEliece-460896,encaps,2350395,545784,543620,76,2088
Classic-McEliece-460896,decaps,2475563,619360,539084,60,80216
Classic-McEliece-460896f,keygen,1069151213,2750016,538832,32,2211152
Classic-McEliece-460896f,encaps,2350611,545784,543620,76,2088
Classic-McEliece-460896f,decaps,2475794,619360,539084,60,80216
Classic-McEliece-6688128,keygen,4877012309,3271648,1059988,44,2211616
Classic-McEliece-6688128,encaps,2353781,1071232,1064828,84,6320
Classic-McEliece-6688128,decaps,2479018,1154464,1060292,68,94104
Classic-McEliece-6688128f,keygen,1574857045,3271648,1059988,44,2211616
Classic-McEliece-6688128f,encaps,2354002,1071232,1064828,84,6320
Classic-McEliece-6688128f,decaps,2479239,1154464,1060292,68,94104
Classic-McEliece-6960119,keygen,2626630428,3273984,1062331,53,2211600
Classic-McEliece-6960119,encaps,2354400,1073488,1067157,107,6224
Classic-McEliece-6960119,decaps,2478707,1143568,1062621,91,80856
Classic-McEliece-6960119f,keygen,1481056265,3273984,1062331,53,2211600
Classic-McEliece-6960119f,encaps,2354609,1073488,1067157,107,6224
Classic-McEliece-6960119f,decaps,2478916,1143568,1062621,91,80856
Classic-McEliece-8192128,keygen,2908677882,3584832,1373008,32,2211792
Classic-McEliece-8192128,encaps,2346272,1373440,1373008,32,400
Classic-McEliece-8192128,decaps,2474434,1506768,1373312,56,133400
Classic-McEliece-8192128f,keygen,1726234384,3584832,1373008,32,2211792
Classic-McEliece-8192128f,encaps,2346492,1373440,1373008,32,400
Classic-McEliece-8192128f,decaps,2474669,1506768,1373312,56,133400
HQC-128,keygen,2503960,44456,5642,54,38760
HQC-128,encaps,2580534,62632,10187,85,52360
HQC-128,decaps,3087749,71856,10251,93,61512
HQC-192,keygen,2718875,87048,10188,52,76808
HQC-192,encaps,2905532,123496,19278,82,104136
HQC-192,decaps,3865585,141904,19342,90,122472
HQC-256,keygen,3000591,164776,15634,46,149096
HQC-256,encaps,3342010,223496,30167,73,193256
HQC-256,decaps,5207513,253072,30231,81,222760
Kyber512,keygen,2349128,15384,8104,56,7224
Kyber512,encaps,2386239,16976,5168,88,11720
Kyber512,decaps,2370804,17816,5200,96,12520
Kyber768,keygen,2349230,20632,9256,56,11320
Kyber768,encaps,2394929,23088,6640,88,16360
Kyber768,decaps,2372443,24248,6672,96,17480
Kyber1024,keygen,2349332,26904,10408,56,16440
Kyber1024,encaps,2403657,30384,8272,88,22024
Kyber1024,decaps,2374297,32024,8304,96,23624
Kyber512-90s,keygen,2349572,15576,8104,56,7416
Kyber512-90s,encaps,2401588,15456,4592,56,10808
Kyber512-90s,decaps,2377547,16264,4624,64,11576
Kyber768-90s,keygen,2349693,20824,9256,56,11512
Kyber768-90s,encaps,2421994,21472,6064,56,15352
Kyber768-90s,decaps,2388490,22600,6096,64,16440
Kyber1024-90s,keygen,2349793,27096,10408,56,16632
Kyber1024-90s,encaps,2445405,28736,7696,56,20984
Kyber1024-90s,decaps,2402608,30376,7728,64,22584
sntrup761,keygen,5354005,27768,4025,55,23688
sntrup761,encaps,2417045,28152,5096,72,22984
sntrup761,decaps,2434507,30208,5128,80,25000
FrodoKEM-640-AES,keygen,5072654,73936,30784,40,43112
FrodoKEM-640-AES,encaps,5921841,124720,40520,64,84136
FrodoKEM-640-AES,decaps,6421298,145416,40536,72,104808
FrodoKEM-640-SHAKE,keygen,3374790,69456,31440,72,37944
FrodoKEM-640-SHAKE,encaps,3556386,100928,41176,80,59672
FrodoKEM-640-SHAKE,decaps,4050113,120544,41192,104,79248
FrodoKEM-976-AES,keygen,7053173,112928,48208,40,64680
FrodoKEM-976-AES,encaps,3510453,190184,63800,56,126328
FrodoKEM-976-AES,decaps,4012353,221680,63824,72,157784
FrodoKEM-976-SHAKE,keygen,3159885,105712,48864,56,56792
FrodoKEM-976-SHAKE,encaps,3496028,154296,64632,80,89584
FrodoKEM-976-SHAKE,decaps,3997928,185792,64656,96,121040
FrodoKEM-1344-AES,keygen,10760461,154160,65888,40,88232
FrodoKEM-1344-AES,encaps,3901434,260824,87376,48,173400
FrodoKEM-1344-AES,decaps,4587052,304128,87408,56,216664
FrodoKEM-1344-SHAKE,keygen,3425036,144048,66544,72,77432
FrodoKEM-1344-SHAKE,encaps,3896730,212064,88208,88,123768
FrodoKEM-1344-SHAKE,decaps,4576518,253216,87408,56,165752
