Algorithm,Operation,intits,maxBytes,maxHeap,extHeap,maxStack
BIKE-L1,keygen,2622287,42648,6844,44,35760
BIKE-L1,encaps,3108445,34536,8449,71,26016
BIKE-L1,decaps,1977356,85808,8481,79,77248
BIKE-L3,keygen,3753525,82744,13268,36,69440
BIKE-L3,encaps,5242101,67176,16415,57,50704
BIKE-L3,decaps,1981949,168928,16447,65,152416
BIKE-L5,keygen,6511576,154920,21696,40,133184
BIKE-L5,encaps,10439805,122664,26882,70,95712
BIKE-L5,decaps,1987059,318864,26914,78,291872
Classic-McEliece-348864,keygen,436788671,2571528,267652,36,2303840
Classic-McEliece-348864,encaps,1971802,276536,272380,76,4080
Classic-McEliece-348864,decaps,2073730,302800,267844,60,34896
Classic-McEliece-348864f,keygen,442335200,2571528,267652,36,2303840
Classic-McEliece-348864f,encaps,1972282,276536,272380,76,4080
Classic-McEliece-348864f,decaps,2074210,302800,267844,60,34896
Classic-McEliece-460896,keygen,2973114290,2749224,537808,24,2211392
Classic-McEliece-460896,encaps,1965233,543784,542596,68,1120
Classic-McEliece-460896,decaps,2143972,600192,538060,52,62080
Classic-McEliece-460896f,keygen,1308827328,2749224,537808,24,2211392
Classic-McEliece-460896f,encaps,1965713,543784,542596,68,1120
Classic-McEliece-460896f,decaps,2144447,600192,538060,52,62080
Classic-McEliece-6688128,keygen,4504443603,3270856,1058964,36,2211856
Classic-McEliece-6688128,encaps,1971900,1070360,1063804,76,6480
Classic-McEliece-6688128,decaps,2148840,1135312,1059268,60,75984
Classic-McEliece-6688128f,keygen,2475382612,3270856,1058964,36,2211856
Classic-McEliece-6688128f,encaps,1972406,1070360,1063804,76,6480
Classic-McEliece-6688128f,decaps,2149351,1135312,1059268,60,75984
Classic-McEliece-6960119,keygen,2230067118,3273192,1061307,45,2211840
Classic-McEliece-6960119,encaps,1973041,1072584,1066133,99,6352
Classic-McEliece-6960119,decaps,2147199,1124384,1061597,83,62704
Classic-McEliece-6960119f,keygen,2268346776,3273192,1061307,45,2211840
Classic-McEliece-6960119f,encaps,1973547,1072584,1066133,99,6352
Classic-McEliece-6960119f,decaps,2147700,1124384,1061597,83,62704
Classic-McEliece-8192128,keygen,5485167433,3584040,1371984,24,2212032
Classic-McEliece-8192128,encaps,1963110,1372520,1371984,24,512
Classic-McEliece-8192128,decaps,2146590,1447680,1372288,48,75344
Classic-McEliece-8192128f,keygen,2851202418,3584040,1371984,24,2212032
Classic-McEliece-8192128f,encaps,1963626,1372520,1371984,24,512
Classic-McEliece-8192128f,decaps,2147091,1447680,1372288,48,75344
HQC-128,keygen,2388099,53744,5114,86,48544
HQC-128,encaps,2488061,73376,9227,85,64064
HQC-128,decaps,3507788,80232,9291,93,70848
HQC-192,keygen,2863203,105728,9228,52,96448
HQC-192,encaps,2976011,146416,18318,82,128016
HQC-192,decaps,5345650,160088,18382,90,141616
HQC-256,keygen,3285236,168560,14674,46,153840
HQC-256,encaps,3360223,233760,29207,73,204480
HQC-256,decaps,8038847,255592,29271,81,226240
Kyber512,keygen,1965088,14312,7080,48,7184
Kyber512,encaps,2005083,14920,3312,40,11568
Kyber512,decaps,1990166,15744,3344,48,12352
Kyber768,keygen,1965234,19848,8232,48,11568
Kyber768,encaps,2016381,21584,5008,80,16496
Kyber768,decaps,1994381,22728,5040,88,17600
Kyber1024,keygen,1965405,26376,9384,48,16944
Kyber1024,encaps,2027538,28792,6416,40,22336
Kyber1024,decaps,2000372,30416,6448,48,23920
Kyber512-90s,keygen,1964914,13784,7080,48,6656
Kyber512-90s,encaps,2024330,15088,3808,80,11200
Kyber512-90s,decaps,2109743,15912,3840,88,11984
Kyber768-90s,keygen,1965054,19048,8232,48,10768
Kyber768-90s,encaps,2035040,21136,5280,80,15776
Kyber768-90s,decaps,2146218,22280,5312,88,16880
Kyber1024-90s,keygen,1965239,25384,9384,48,15952
Kyber1024-90s,encaps,2309632,28280,7080,96,21104
Kyber1024-90s,decaps,2448537,29904,7112,104,22688
sntrup761,keygen,8994161,16360,7569,71,8720
sntrup761,encaps,2002040,15496,8640,88,6768
sntrup761,decaps,3549198,15936,4104,72,11760
FrodoKEM-640-AES,keygen,2463627,72352,29648,32,42672
FrodoKEM-640-AES,encaps,2687863,123424,39816,88,83520
FrodoKEM-640-AES,decaps,2983883,142792,39400,64,103328
FrodoKEM-640-SHAKE,keygen,2463038,67408,30416,64,36928
FrodoKEM-640-SHAKE,encaps,2682650,98880,40152,72,58656
FrodoKEM-640-SHAKE,decaps,2982604,119528,40168,96,79264
FrodoKEM-976-AES,keygen,2871286,111728,47504,64,64160
FrodoKEM-976-AES,encaps,3292286,189328,62840,56,126432
FrodoKEM-976-AES,decaps,3516369,220856,62864,72,157920
FrodoKEM-976-SHAKE,keygen,2867196,103648,47840,48,55760
FrodoKEM-976-SHAKE,encaps,3290170,153264,63608,72,89584
FrodoKEM-976-SHAKE,decaps,3514255,184792,63632,88,121072
FrodoKEM-1344-AES,keygen,3183956,151728,64752,32,86944
FrodoKEM-1344-AES,encaps,3767226,260112,86416,48,173648
FrodoKEM-1344-AES,decaps,4070473,303432,86448,56,216928
FrodoKEM-1344-SHAKE,keygen,3183657,141984,65520,64,76400
FrodoKEM-1344-SHAKE,encaps,3764218,210064,87184,80,122800
FrodoKEM-1344-SHAKE,decaps,4067470,253384,87216,88,166080
