Algorithm,Operation,intits,maxBytes,maxHeap,extHeap,maxStack
BIKE-L1,keygen,3529646,99960,7868,52,92040
BIKE-L1,encaps,2568327,35608,9473,79,26056
BIKE-L1,decaps,2450979,84480,9505,87,74888
BIKE-L3,keygen,5903169,193720,14292,44,179384
BIKE-L3,encaps,2889696,68136,17439,65,50632
BIKE-L3,decaps,2382979,162768,17471,73,145224
BIKE-L5,keygen,11329304,507624,22720,48,484856
BIKE-L5,encaps,3580284,123272,27906,78,95288
BIKE-L5,decaps,2447101,306160,27938,86,278136
Classic-McEliece-348864,keygen,689210475,2523352,268676,44,2254632
Classic-McEliece-348864,encaps,2352927,277328,273404,84,3840
Classic-McEliece-348864,decaps,2418327,312080,268868,68,43144
Classic-McEliece-348864f,keygen,353355152,2523352,268676,44,2254632
Classic-McEliece-348864f,encaps,2353126,277328,273404,84,3840
Classic-McEliece-348864f,decaps,2418526,312080,268868,68,43144
Classic-McEliece-460896,keygen,2098042309,2750016,538832,32,2211152
Classic-McEliece-460896,encaps,2350103,545736,543620,76,2040
Classic-McEliece-460896,decaps,2475292,619344,539084,60,80200
Classic-McEliece-460896f,keygen,1069150890,2750016,538832,32,2211152
Classic-McEliece-460896f,encaps,2350295,545736,543620,76,2040
Classic-McEliece-460896f,decaps,2475499,619344,539084,60,80200
Classic-McEliece-6688128,keygen,3253793292,3271648,1059988,44,2211616
Classic-McEliece-6688128,encaps,2353454,1071216,1064828,84,6304
Classic-McEliece-6688128,decaps,2478705,1154448,1060292,68,94088
Classic-McEliece-6688128f,keygen,1574856718,3271648,1059988,44,2211616
Classic-McEliece-6688128f,encaps,2353689,1071216,1064828,84,6304
Classic-McEliece-6688128f,decaps,2478940,1154448,1060292,68,94088
Classic-McEliece-6960119,keygen,2626629106,3273984,1062331,53,2211600
Classic-McEliece-6960119,encaps,2354147,1073504,1067157,107,6240
Classic-McEliece-6960119,decaps,2478468,1143552,1062621,91,80840
Classic-McEliece-6960119f,keygen,1481056020,3273984,1062331,53,2211600
Classic-McEliece-6960119f,encaps,2354378,1073504,1067157,107,6240
Classic-McEliece-6960119f,decaps,2478699,1143552,1062621,91,80840
Classic-McEliece-8192128,keygen,1695552170,3584832,1373008,32,2211792
Classic-McEliece-8192128,encaps,2345995,1373440,1373008,32,400
Classic-McEliece-8192128,decaps,2474185,1506752,1373312,56,133384
Classic-McEliece-8192128f,keygen,1726234103,3584832,1373008,32,2211792
Classic-McEliece-8192128f,encaps,2346211,1373440,1373008,32,400
Classic-McEliece-8192128f,decaps,2474416,1506752,1373312,56,133384
HQC-128,keygen,2503682,44440,5642,54,38744
HQC-128,encaps,2574414,62616,10187,85,52344
HQC-128,decaps,3081629,71872,10251,93,61528
HQC-192,keygen,2710585,87032,10188,52,76792
HQC-192,encaps,2896004,123512,19278,82,104152
HQC-192,decaps,3848045,141920,19342,90,122488
HQC-256,keygen,3010436,164760,15634,46,149080
HQC-256,encaps,3330035,223480,30167,73,193240
HQC-256,decaps,5205661,253088,30231,81,222776
Kyber512,keygen,2348852,15400,8104,56,7240
Kyber512,encaps,2385963,16960,5168,88,11704
Kyber512,decaps,2370528,17832,5200,96,12536
Kyber768,keygen,2349030,20648,9256,56,11336
Kyber768,encaps,2394729,23072,6640,88,16344
Kyber768,decaps,2372243,24264,6672,96,17496
Kyber1024,keygen,2349150,26920,10408,56,16456
Kyber1024,encaps,2403475,30368,8272,88,22008
Kyber1024,decaps,2374115,32040,8304,96,23640
Kyber512-90s,keygen,2349274,15592,8104,56,7432
Kyber512-90s,encaps,2401463,15472,4592,56,10824
Kyber512-90s,decaps,2377422,16280,4624,64,11592
Kyber768-90s,keygen,2349375,20840,9256,56,11528
Kyber768-90s,encaps,2421505,21488,6064,56,15368
Kyber768-90s,decaps,2388001,22616,6096,64,16456
Kyber1024-90s,keygen,2349475,27112,10408,56,16648
Kyber1024-90s,encaps,2445324,28752,7696,56,21000
Kyber1024-90s,decaps,2402527,30392,7728,64,22600
sntrup761,keygen,5353805,27784,4025,55,23704
sntrup761,encaps,2416845,28168,5096,72,23000
sntrup761,decaps,2434307,30224,5128,80,25016
FrodoKEM-640-AES,keygen,5072423,73968,30784,40,43144
FrodoKEM-640-AES,encaps,5921624,124752,40520,64,84168
FrodoKEM-640-AES,decaps,6421095,145384,40536,72,104776
FrodoKEM-640-SHAKE,keygen,3374639,69456,31440,72,37944
FrodoKEM-640-SHAKE,encaps,3556249,100928,41176,80,59672
FrodoKEM-640-SHAKE,decaps,4049990,120544,41192,104,79248
FrodoKEM-976-AES,keygen,7052894,112896,48208,40,64648
FrodoKEM-976-AES,encaps,3510188,190184,63800,56,126328
FrodoKEM-976-AES,decaps,4012102,221680,63824,72,157784
FrodoKEM-976-SHAKE,keygen,3159594,105712,48864,56,56792
FrodoKEM-976-SHAKE,encaps,3495751,154296,64632,80,89584
FrodoKEM-976-SHAKE,decaps,3997665,185792,64656,96,121040
FrodoKEM-1344-AES,keygen,10760290,154192,65888,40,88264
FrodoKEM-1344-AES,encaps,3901277,260824,87376,48,173400
FrodoKEM-1344-AES,decaps,4586909,304128,87408,56,216664
FrodoKEM-1344-SHAKE,keygen,3424739,144048,66544,72,77432
FrodoKEM-1344-SHAKE,encaps,3896447,212064,88208,88,123768
FrodoKEM-1344-SHAKE,decaps,4576249,253216,87408,56,165752
