Algorithm,Operation,intits,maxBytes,maxHeap,extHeap,maxStack
BIKE-L1,keygen,3511085,98928,6844,44,92040
BIKE-L1,encaps,2549781,34576,8449,71,26056
BIKE-L1,decaps,2432433,83448,8481,79,74888
BIKE-L3,keygen,5884608,192688,13268,36,179384
BIKE-L3,encaps,2871150,67104,16415,57,50632
BIKE-L3,decaps,2364433,161736,16447,65,145224
BIKE-L5,keygen,11310743,506592,21696,40,484856
BIKE-L5,encaps,3561738,122240,26882,70,95288
BIKE-L5,decaps,2428555,305128,26914,78,278136
Classic-McEliece-348864,keygen,689196819,2522320,267652,36,2254632
Classic-McEliece-348864,encaps,2334373,276296,272380,76,3840
Classic-McEliece-348864,decaps,2399773,311048,267844,60,43144
Classic-McEliece-348864f,keygen,353336603,2522320,267652,36,2254632
Classic-McEliece-348864f,encaps,2334592,276296,272380,76,3840
Classic-McEliece-348864f,decaps,2399992,311048,267844,60,43144
Classic-McEliece-460896,keygen,1349072582,2748984,537808,24,2211152
Classic-McEliece-460896,encaps,2330101,543624,542596,68,960
Classic-McEliece-460896,decaps,2456744,618312,538060,52,80200
Classic-McEliece-460896f,keygen,1069132319,2748984,537808,24,2211152
Classic-McEliece-460896f,encaps,2330285,543624,542596,68,960
Classic-McEliece-460896f,decaps,2456943,618312,538060,52,80200
Classic-McEliece-6688128,keygen,2442166108,3270616,1058964,36,2211616
Classic-McEliece-6688128,encaps,2334912,1070184,1063804,76,6304
Classic-McEliece-6688128,decaps,2460163,1153416,1059268,60,94088
Classic-McEliece-6688128f,keygen,1574838161,3270616,1058964,36,2211616
Classic-McEliece-6688128f,encaps,2335147,1070184,1063804,76,6304
Classic-McEliece-6688128f,decaps,2460398,1153416,1059268,60,94088
Classic-McEliece-6960119,keygen,4361576510,3272952,1061307,45,2211600
Classic-McEliece-6960119,encaps,2335613,1072472,1066133,99,6240
Classic-McEliece-6960119,decaps,2459934,1142520,1061597,83,80840
Classic-McEliece-6960119f,keygen,1481037471,3272952,1061307,45,2211600
Classic-McEliece-6960119f,encaps,2335844,1072472,1066133,99,6240
Classic-McEliece-6960119f,decaps,2460165,1142520,1061597,83,80840
Classic-McEliece-8192128,keygen,1695533599,3583800,1371984,24,2211792
Classic-McEliece-8192128,encaps,2327347,1372408,1371984,24,400
Classic-McEliece-8192128,decaps,2455629,1505720,1372288,48,133384
Classic-McEliece-8192128f,keygen,1726215532,3583800,1371984,24,2211792
Classic-McEliece-8192128f,encaps,2327563,1372408,1371984,24,400
Classic-McEliece-8192128f,decaps,2455860,1505720,1372288,48,133384
HQC-128,keygen,2485169,43408,4618,46,38744
HQC-128,encaps,2555912,61584,9163,77,52344
HQC-128,decaps,3063127,70840,9227,85,61528
HQC-192,keygen,2692154,86000,9164,44,76792
HQC-192,encaps,2886493,122480,18254,74,104152
HQC-192,decaps,3838534,140888,18318,82,122488
HQC-256,keygen,2991998,163728,14610,38,149080
HQC-256,encaps,3311663,222448,29143,65,193240
HQC-256,decaps,5187234,252056,29207,73,222776
Kyber512,keygen,2330389,14368,7080,48,7240
Kyber512,encaps,2367515,15928,4144,80,11704
Kyber512,decaps,2352080,16800,4176,88,12536
Kyber768,keygen,2330491,19616,8232,48,11336
Kyber768,encaps,2376205,22040,5616,80,16344
Kyber768,decaps,2353719,23232,5648,88,17496
Kyber1024,keygen,2330593,25888,9384,48,16456
Kyber1024,encaps,2384933,29336,7248,80,22008
Kyber1024,decaps,2355573,31008,7280,88,23640
Kyber512-90s,keygen,2330709,14560,7080,48,7432
Kyber512-90s,encaps,2382941,14440,3568,48,10824
Kyber512-90s,decaps,2358907,15248,3600,56,11592
Kyber768-90s,keygen,2330810,19808,8232,48,11528
Kyber768-90s,encaps,2403176,20456,5040,48,15368
Kyber768-90s,decaps,2369665,21584,5072,56,16456
Kyber1024-90s,keygen,2330986,26080,9384,48,16648
Kyber1024-90s,encaps,2426835,27720,6672,48,21000
Kyber1024-90s,decaps,2384045,29360,6704,56,22600
sntrup761,keygen,5335270,26752,3001,47,23704
sntrup761,encaps,2398321,27136,4072,64,23000
sntrup761,decaps,2415783,29192,4104,72,25016
FrodoKEM-640-AES,keygen,5053900,72936,29760,32,43144
FrodoKEM-640-AES,encaps,5903116,123720,39496,56,84168
FrodoKEM-640-AES,decaps,6402587,144352,39512,64,104776
FrodoKEM-640-SHAKE,keygen,3356116,68424,30416,64,37944
FrodoKEM-640-SHAKE,encaps,3537741,99896,40152,72,59672
FrodoKEM-640-SHAKE,decaps,4031482,119512,40168,96,79248
FrodoKEM-976-AES,keygen,7034355,111864,47184,32,64648
FrodoKEM-976-AES,encaps,3491664,189152,62776,48,126328
FrodoKEM-976-AES,decaps,3993578,220648,62800,64,157784
FrodoKEM-976-SHAKE,keygen,3141181,104680,47840,48,56792
FrodoKEM-976-SHAKE,encaps,3477353,153264,63608,72,89584
FrodoKEM-976-SHAKE,decaps,3979267,184760,63632,88,121040
FrodoKEM-1344-AES,keygen,10741767,153160,64864,32,88264
FrodoKEM-1344-AES,encaps,3882769,259792,86352,40,173400
FrodoKEM-1344-AES,decaps,4568401,303096,86384,48,216664
FrodoKEM-1344-SHAKE,keygen,3406216,143016,65520,64,77432
FrodoKEM-1344-SHAKE,encaps,3877939,211032,87184,80,123768
FrodoKEM-1344-SHAKE,decaps,4557741,252184,86384,48,165752
Dilithium2,keygen,2328611,29152,8480,56,20616
Dilithium2,sign,2363851,56624,7488,120,49016
Dilithium2,verify,2392024,28984,7264,96,21624
Dilithium3,keygen,2328730,36384,10592,56,25736
Dilithium3,sign,2369046,89456,10473,111,78872
Dilithium3,verify,2409255,35064,10249,87,24728
Dilithium5,keygen,2328830,46080,12096,56,33928
Dilithium5,sign,2374194,125296,17015,121,108160
Dilithium5,verify,2428507,44280,13055,97,31128
Dilithium2-AES,keygen,2328942,25056,8480,56,16520
Dilithium2-AES,sign,2357453,55952,11224,120,44608
Dilithium2-AES,verify,2336928,20784,6432,72,14280
Dilithium3-AES,keygen,2329042,31264,10592,56,20616
Dilithium3-AES,sign,2362604,83504,14209,111,69184
Dilithium3-AES,verify,2337326,25808,9417,63,16328
Dilithium5-AES,keygen,2329218,38912,12096,56,26760
Dilithium5-AES,sign,2374584,125232,17015,121,108096
Dilithium5-AES,verify,2337074,32912,12223,73,20616
Falcon-512,keygen,2329201,25856,6818,86,18952
Falcon-512,sign,2784799,48680,7584,120,40976
Falcon-512,verify,2330883,9760,7584,120,2056
Falcon-1024,keygen,2329301,44672,8738,86,35848
Falcon-1024,sign,3276933,91144,10118,114,80912
Falcon-1024,verify,3164945,16072,5774,114,10184
SPHINCS+-Haraka-128f-robust,keygen,2329523,8240,4736,56,3448
SPHINCS+-Haraka-128f-robust,sign,2341455,41512,21924,84,19504
SPHINCS+-Haraka-128f-robust,verify,2331110,24048,21924,84,2040
SPHINCS+-Haraka-128f-simple,keygen,2329707,8240,4736,56,3448
SPHINCS+-Haraka-128f-simple,sign,2341639,41512,21924,84,19504
SPHINCS+-Haraka-128f-simple,verify,2331294,24048,21924,84,2040
SPHINCS+-Haraka-128s-robust,keygen,28538,7400,0,0,7400
SPHINCS+-Haraka-128s-robust,sign,2341841,23048,12692,84,10272
SPHINCS+-Haraka-128s-robust,verify,2331496,14816,12692,84,2040
SPHINCS+-Haraka-128s-simple,keygen,28538,7400,0,0,7400
SPHINCS+-Haraka-128s-simple,sign,2342027,23048,12692,84,10272
SPHINCS+-Haraka-128s-simple,verify,2331682,14816,12692,84,2040
SPHINCS+-Haraka-192f-robust,keygen,28538,7400,0,0,7400
