Algorithm,Operation,intits,maxBytes,maxHeap,extHeap,maxStack
BIKE-L1,Keygen,3502278,98912,6844,44,92024
BIKE-L1,Encaps,2540970,34560,8449,71,26040
BIKE-L1,Decaps,2423618,83432,8481,79,74872
BIKE-L3,Keygen,5875901,192672,13268,36,179368
BIKE-L3,Encaps,2862439,67088,16415,57,50616
BIKE-L3,Decaps,2355718,161720,16447,65,145208
BIKE-L5,Keygen,11302132,506576,21696,40,484840
BIKE-L5,Encaps,3553123,122224,26882,70,95272
BIKE-L5,Decaps,2419936,305112,26914,78,278120
Classic-McEliece-348864,Keygen,689187609,2522304,267652,36,2254616
Classic-McEliece-348864,Encaps,2325466,276280,272380,76,3824
Classic-McEliece-348864,Decaps,2390848,311064,267844,60,43160
Classic-McEliece-348864f,Keygen,353327750,2522304,267652,36,2254616
Classic-McEliece-348864f,Encaps,2325721,276280,272380,76,3824
Classic-McEliece-348864f,Decaps,2391103,311064,267844,60,43160
Classic-McEliece-460896,Keygen,1349063693,2748984,537808,24,2211152
Classic-McEliece-460896,Encaps,2321203,543624,542596,68,960
Classic-McEliece-460896,Decaps,2447819,618328,538060,52,80216
Classic-McEliece-460896f,Keygen,1069123478,2748984,537808,24,2211152
Classic-McEliece-460896f,Encaps,2321435,543624,542596,68,960
Classic-McEliece-460896f,Decaps,2448066,618328,538060,52,80216
Classic-McEliece-6688128,Keygen,3659572541,3270616,1058964,36,2211616
Classic-McEliece-6688128,Encaps,2326033,1070200,1063804,76,6320
Classic-McEliece-6688128,Decaps,2451266,1153432,1059268,60,94104
Classic-McEliece-6688128f,Keygen,1574829320,3270616,1058964,36,2211616
Classic-McEliece-6688128f,Encaps,2326288,1070200,1063804,76,6320
Classic-McEliece-6688128f,Decaps,2451521,1153432,1059268,60,94104
Classic-McEliece-6960119,Keygen,2973596654,3272952,1061307,45,2211600
Classic-McEliece-6960119,Encaps,2326712,1072456,1066133,99,6224
Classic-McEliece-6960119,Decaps,2451015,1142536,1061597,83,80856
Classic-McEliece-6960119f,Keygen,1481028618,3272952,1061307,45,2211600
Classic-McEliece-6960119f,Encaps,2326973,1072456,1066133,99,6224
Classic-McEliece-6960119f,Decaps,2451276,1142536,1061597,83,80856
Classic-McEliece-8192128,Keygen,2099899773,3583800,1371984,24,2211792
Classic-McEliece-8192128,Encaps,2318468,1372408,1371984,24,400
Classic-McEliece-8192128,Decaps,2446714,1505736,1372288,48,133400
Classic-McEliece-8192128f,Keygen,1726206681,3583800,1371984,24,2211792
Classic-McEliece-8192128f,Encaps,2318712,1372408,1371984,24,400
Classic-McEliece-8192128f,Decaps,2446973,1505736,1372288,48,133400
HQC-128,Keygen,2476862,43424,4618,46,38760
HQC-128,Encaps,2547601,61600,9163,77,52360
HQC-128,Decaps,3054812,70824,9227,85,61512
HQC-192,Keygen,2691922,86016,9164,44,76808
HQC-192,Encaps,2860554,122464,18254,74,104136
HQC-192,Decaps,3820648,140872,18318,82,122472
HQC-256,Keygen,2983714,163744,14610,38,149096
HQC-256,Encaps,3303370,222464,29143,65,193256
HQC-256,Decaps,5178942,252040,29207,73,222760
Kyber512,Keygen,2322158,14352,7080,48,7224
Kyber512,Encaps,2359280,15944,4144,80,11720
Kyber512,Decaps,2343841,16784,4176,88,12520
Kyber768,Keygen,2322308,19600,8232,48,11320
Kyber768,Encaps,2368018,22056,5616,80,16360
Kyber768,Decaps,2345528,23216,5648,88,17480
Kyber1024,Keygen,2322510,25872,9384,48,16440
Kyber1024,Encaps,2376846,29352,7248,80,22024
Kyber1024,Decaps,2347482,30992,7280,88,23624
Kyber512-90s,Keygen,2322602,14544,7080,48,7416
Kyber512-90s,Encaps,2374711,14424,3568,48,10808
Kyber512-90s,Decaps,2350673,15232,3600,56,11576
Kyber768-90s,Keygen,2322751,19792,8232,48,11512
Kyber768-90s,Encaps,2394873,20440,5040,48,15352
Kyber768-90s,Decaps,2361358,21568,5072,56,16440
Kyber1024-90s,Keygen,2322995,26064,9384,48,16632
Kyber1024-90s,Encaps,2418871,27704,6672,48,20984
Kyber1024-90s,Decaps,2376077,29344,6704,56,22584
sntrup761,Keygen,5327253,26736,3001,47,23688
sntrup761,Encaps,2390300,27120,4072,64,22984
sntrup761,Decaps,2407758,29176,4104,72,25000
FrodoKEM-640-AES,Keygen,5045703,72904,29760,32,43112
FrodoKEM-640-AES,Encaps,5894901,123688,39496,56,84136
FrodoKEM-640-AES,Decaps,6394354,144384,39512,64,104808
FrodoKEM-640-SHAKE,Keygen,3347985,68424,30416,64,37944
FrodoKEM-640-SHAKE,Encaps,3529592,99896,40152,72,59672
FrodoKEM-640-SHAKE,Decaps,4023315,119512,40168,96,79248
FrodoKEM-976-AES,Keygen,7026262,111896,47184,32,64680
FrodoKEM-976-AES,Encaps,3483553,189152,62776,48,126328
FrodoKEM-976-AES,Decaps,3985449,220648,62800,64,157784
FrodoKEM-976-SHAKE,Keygen,3133036,104680,47840,48,56792
FrodoKEM-976-SHAKE,Encaps,3469190,153264,63608,72,89584
FrodoKEM-976-SHAKE,Decaps,3971086,184760,63632,88,121040
FrodoKEM-1344-AES,Keygen,10733744,153128,64864,32,88232
FrodoKEM-1344-AES,Encaps,3874728,259792,86352,40,173400
FrodoKEM-1344-AES,Decaps,4560342,303096,86384,48,216664
FrodoKEM-1344-SHAKE,Keygen,3397327,143016,65520,64,77432
FrodoKEM-1344-SHAKE,Encaps,3869032,211032,87184,80,123768
FrodoKEM-1344-SHAKE,Decaps,4548816,252184,86384,48,165752
